;;;;;;;;;;;;Average; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Totals; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1154;Bakery In House;1801;5312;29130;215312;FLAVOUR BOMB;EACH;-20.000;40.00;19.6500;10072024;5340.00;0.10;4643.48;0.10;4643.48;0.10;2623.2750;0.11;696.52;0.00;133.500;2020.20;0.09;40.00;34.78;19.6500;43.51;-420.00;-365.22;-206.3250;-10.500;-420.00;0.00;-61.78;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;5473.50;0.10;3319.80;-5760.00;10680.00;0.11;9286.96;0.11;9286.96;0.11;5246.5500;0.12;1393.04;0.00;267.000;4040.41;0.10;40.00;34.78;19.6500;43.51;-420.00;-365.22;-206.3250;-10.500;-420.00;0.00;-61.78;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;10947.00;0.11;6639.59;-11100.00;4640.00;0.18;4034.78;0.18;4034.78;0.18;2279.4000;0.19;605.22;0.00;116.000;1755.38;0.16;40.00;34.78;19.6500;43.51;-40.00;-34.78;-19.6500;-1.000;-40.00;0.00;-116.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;4756.00;0.18;2884.62;-4680.00;6040.00;0.08;5252.17;0.08;5252.17;0.08;2967.1500;0.09;787.83;0.00;151.000;2285.02;0.07;40.00;34.78;19.6500;43.51;-800.00;-695.65;-393.0000;-20.000;-800.00;0.00;-7.55;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;6191.00;0.08;3754.98;-6840.00
1155;HMR IN HOUSE;1801;5313;29131;215313;CHIKKA PARY PACK;EA;0.000;120.00;72.0000;05032024;6740.00;0.12;5860.87;0.12;5860.87;0.12;4036.1000;0.17;879.13;0.00;201.000;1824.77;0.08;33.53;29.16;20.0801;31.13;-752.00;-653.91;-450.2600;-23.500;-752.00;0.00;-3.96;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-10435.90;6941.00;0.12;4915.23;-7492.00;13480.00;0.14;11721.74;0.14;11721.74;0.14;8072.2000;0.18;1758.26;0.00;402.000;3649.54;0.09;33.53;29.16;20.0801;31.13;-752.00;-653.91;-450.2600;-23.500;-752.00;0.00;-3.96;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-20871.80;13882.00;0.14;9830.46;-14232.00;11904.00;0.46;10351.30;0.46;10351.30;0.46;7127.5200;0.60;1552.70;0.00;372.000;3223.78;0.30;32.00;27.83;19.1600;31.14;-1 504.00;-1 307.83;-900.5200;-47.000;-1 504.00;0.00;-7.91;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-19656.48;12276.00;0.46;8680.22;-13408.00;1576.00;0.02;1370.43;0.02;1370.43;0.02;944.6800;0.03;205.57;0.00;30.000;425.75;0.01;52.53;45.68;31.4893;31.07;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-1215.32;1606.00;0.02;1150.25;-1576.00
1155;HMR IN HOUSE;1801;;29135;215314;THE SOUTH AFRICAN PLATTER;EACH;0.000;560.00;181.9470;07302024;930.00;0.02;808.70;0.02;808.70;0.02;272.9205;0.01;121.30;0.00;1.500;535.78;0.02;620.00;539.13;181.9470;66.25;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;931.50;0.02;394.22;-930.00;1860.00;0.02;1617.39;0.02;1617.39;0.02;545.8410;0.01;242.61;0.00;3.000;1071.55;0.03;620.00;539.13;181.9470;66.25;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1863.00;0.02;788.45;-1860.00;1240.00;0.05;1078.26;0.05;1078.26;0.05;363.8940;0.03;161.74;0.00;2.000;714.37;0.07;620.00;539.13;181.9470;66.25;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1242.00;0.05;525.63;-1240.00;620.00;0.01;539.13;0.01;539.13;0.01;181.9470;0.01;80.87;0.00;1.000;357.18;0.01;620.00;539.13;181.9470;66.25;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;621.00;0.01;262.82;-620.00
1154;Bakery In House;1801;;29162;215315;VETKOEK CURRY MINCE;EACH;-4.000;29.99;10.8100;09222024;8912.06;0.16;7749.61;0.16;7749.61;0.16;3253.4550;0.13;1162.44;0.00;293.500;4496.16;0.20;30.36;26.40;11.0850;58.02;-59.98;-52.16;-21.6200;-2.000;-59.98;0.00;-67.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;80.72;9205.56;0.16;4415.90;-8972.04;17824.11;0.18;15499.23;0.18;15499.23;0.18;6506.9100;0.15;2324.88;0.00;587.000;8992.32;0.21;30.36;26.40;11.0850;58.02;-59.98;-52.16;-21.6200;-2.000;-59.98;0.00;-67.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;161.44;18411.11;0.18;8831.79;-17884.09;1539.54;0.06;1338.73;0.06;1338.73;0.06;658.7000;0.06;200.81;0.00;46.000;680.03;0.06;33.47;29.10;14.3196;50.80;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;161.44;1585.54;0.06;859.51;-1539.54;16284.57;0.22;14160.50;0.22;14160.50;0.22;5848.2100;0.18;2124.07;0.00;541.000;8312.29;0.27;30.10;26.17;10.8100;58.70;-119.96;-104.31;-43.2400;-4.000;-119.96;0.00;-135.25;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;16825.57;0.22;7972.28;-16404.53
531;PRIMIA POULTRY PRODUCTS CC;1808;0013-HF;29191;;FRESH FILLETS BULK;P/KG;0.000;67.86;59.0000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1012;NUFRESH;1808;CGAR100;29203;;PURE FRESH GARLIC;100G;0.000;10.12;8.8000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
732;PRICE RITE SPICES PTY LTD;1808;CECILWHITE;29214;;WHITE VINEGAR SAFARI;5LT;0.000;14.95;13.0000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;37.38;32.50;32.5000;2.500;37.38;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;37.38;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;37.38;32.50;32.5000;2.500;37.38;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;37.38;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;74.75;65.00;65.0000;5.000;74.75;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;74.75;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1155;HMR IN HOUSE;1801;5316;29215;215316;STEAK & CHS ROLL;EA;0.000;36.99;19.6700;05302024;148.73;0.00;129.33;0.00;129.33;0.00;88.5150;0.00;19.40;0.00;4.500;40.82;0.00;33.05;28.74;19.6700;31.56;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;153.23;0.00;107.91;-148.73;297.46;0.00;258.66;0.00;258.66;0.00;177.0300;0.00;38.80;0.00;9.000;81.63;0.00;33.05;28.74;19.6700;31.56;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;306.46;0.00;215.83;-297.46;149.50;0.01;130.00;0.01;130.00;0.01;98.3500;0.01;19.50;0.00;5.000;31.65;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;154.50;0.01;117.85;-149.50;147.96;0.00;128.66;0.00;128.66;0.00;78.6800;0.00;19.30;0.00;4.000;49.98;0.00;36.99;32.17;19.6700;38.85;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;151.96;0.00;97.98;-147.96
1155;HMR IN HOUSE;1811;5317;29216;215317;MCCOY PEPPER STEAK  PIE PROMO;EA;0.000;29.90;19.6700;07102024;269.10;0.00;234.00;0.00;234.00;0.00;177.0300;0.01;35.10;0.00;9.000;56.97;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;278.10;0.00;212.13;-269.10;538.20;0.01;468.00;0.01;468.00;0.01;354.0600;0.01;70.20;0.00;18.000;113.94;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;556.20;0.01;424.26;-538.20;269.10;0.01;234.00;0.01;234.00;0.01;177.0300;0.01;35.10;0.00;9.000;56.97;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;278.10;0.01;212.13;-269.10;269.10;0.00;234.00;0.00;234.00;0.00;177.0300;0.01;35.10;0.00;9.000;56.97;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;278.10;0.00;212.13;-269.10
1155;HMR IN HOUSE;1811;5318;29217;215318;MCCOY CHEESE GRILLER  PIE PROMO;EA;0.000;29.90;19.6700;04162024;179.40;0.00;156.00;0.00;156.00;0.00;118.0200;0.00;23.40;0.00;6.000;37.98;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;185.40;0.00;141.42;-179.40;358.80;0.00;312.00;0.00;312.00;0.00;236.0400;0.01;46.80;0.00;12.000;75.96;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;370.80;0.00;282.84;-358.80;299.00;0.01;260.00;0.01;260.00;0.01;196.7000;0.02;39.00;0.00;10.000;63.30;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;309.00;0.01;235.70;-299.00;59.80;0.00;52.00;0.00;52.00;0.00;39.3400;0.00;7.80;0.00;2.000;12.66;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;61.80;0.00;47.14;-59.80
1155;HMR IN HOUSE;1811;5319;29218;215319;MCCOY CHICKEN CURRY  PIE PROMO;EA;0.000;29.90;19.6700;04162024;254.15;0.00;221.00;0.00;221.00;0.00;167.1950;0.01;33.15;0.00;8.500;53.81;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;262.65;0.00;200.35;-254.15;508.30;0.01;442.00;0.01;442.00;0.01;334.3900;0.01;66.30;0.00;17.000;107.61;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;525.30;0.01;400.69;-508.30;418.60;0.02;364.00;0.02;364.00;0.02;275.3800;0.02;54.60;0.00;14.000;88.62;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;432.60;0.02;329.98;-418.60;89.70;0.00;78.00;0.00;78.00;0.00;59.0100;0.00;11.70;0.00;3.000;18.99;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;92.70;0.00;70.71;-89.70
1155;HMR IN HOUSE;1803;;29219;215320;MCCOY SAUSAGE ROLL  PIE PROMO;EA;0.000;29.90;19.6700;02192024;149.50;0.00;130.00;0.00;130.00;0.00;98.3500;0.00;19.50;0.00;5.000;31.65;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;154.50;0.00;117.85;-149.50;299.00;0.00;260.00;0.00;260.00;0.00;196.7000;0.00;39.00;0.00;10.000;63.30;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;309.00;0.00;235.70;-299.00;299.00;0.01;260.00;0.01;260.00;0.01;196.7000;0.02;39.00;0.00;10.000;63.30;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;309.00;0.01;235.70;-299.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1155;HMR IN HOUSE;1811;5321;29220;215321;MCCOY SAUSAGE ROLL  PIE PROMO;EA;0.000;29.90;19.6700;01292024;179.40;0.00;156.00;0.00;156.00;0.00;118.0200;0.00;23.40;0.00;6.000;37.98;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;185.40;0.00;141.42;-179.40;358.80;0.00;312.00;0.00;312.00;0.00;236.0400;0.01;46.80;0.00;12.000;75.96;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;370.80;0.00;282.84;-358.80;358.80;0.01;312.00;0.01;312.00;0.01;236.0400;0.02;46.80;0.00;12.000;75.96;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;370.80;0.01;282.84;-358.80;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1155;HMR IN HOUSE;1811;5322;29221;215322;MCCOY MUTTON CURRY  PIE PROMO;EA;0.000;29.90;19.6700;01292024;254.15;0.00;221.00;0.00;221.00;0.00;167.1950;0.01;33.15;0.00;8.500;53.81;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;262.65;0.00;200.35;-254.15;508.30;0.01;442.00;0.01;442.00;0.01;334.3900;0.01;66.30;0.00;17.000;107.61;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;525.30;0.01;400.69;-508.30;508.30;0.02;442.00;0.02;442.00;0.02;334.3900;0.03;66.30;0.00;17.000;107.61;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;525.30;0.02;400.69;-508.30;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1155;HMR IN HOUSE;1811;;29222;215323;MCCOY STEAK & KIDNEY PIE PROMO;EA;0.000;29.90;19.6700;06292024;209.30;0.00;182.00;0.00;182.00;0.00;137.6900;0.01;27.30;0.00;7.000;44.31;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;216.30;0.00;164.99;-209.30;418.60;0.00;364.00;0.00;364.00;0.00;275.3800;0.01;54.60;0.00;14.000;88.62;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;432.60;0.00;329.98;-418.60;388.70;0.01;338.00;0.01;338.00;0.01;255.7100;0.02;50.70;0.00;13.000;82.29;0.01;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;401.70;0.01;306.41;-388.70;29.90;0.00;26.00;0.00;26.00;0.00;19.6700;0.00;3.90;0.00;1.000;6.33;0.00;29.90;26.00;19.6700;24.35;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;30.90;0.00;23.57;-29.90
1155;HMR IN HOUSE;1801;;29239;215324;CHICKEN LEG 1/4 & VEGGIES;EA;-5.000;39.99;24.5200;10062024;199.95;0.00;173.87;0.00;173.87;0.00;122.6000;0.01;26.08;0.00;5.000;51.27;0.00;39.99;34.77;24.5200;29.49;-99.98;-86.93;-61.3000;-2.500;-99.98;0.00;-0.50;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;204.95;0.00;148.68;-299.93;399.90;0.00;347.74;0.00;347.74;0.00;245.2000;0.01;52.16;0.00;10.000;102.54;0.00;39.99;34.77;24.5200;29.49;-99.98;-86.93;-61.3000;-2.500;-99.98;0.00;-0.50;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;409.90;0.00;297.36;-499.88;199.95;0.01;173.87;0.01;173.87;0.01;122.6000;0.01;26.08;0.00;5.000;51.27;0.00;39.99;34.77;24.5200;29.49;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;204.95;0.01;148.68;-199.95;199.95;0.00;173.87;0.00;173.87;0.00;122.6000;0.00;26.08;0.00;5.000;51.27;0.00;39.99;34.77;24.5200;29.49;-199.95;-173.87;-122.6000;-5.000;-199.95;0.00;-1.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;204.95;0.00;148.68;-399.90
1155;HMR IN HOUSE;1801;;29240;215325;CHICKEN LEG 1/4,VEGGIES & POTATO MASH;EA;0.000;44.99;24.5200;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
