;;;;;;;;;;;;Average; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Totals; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;OT002-BA;26549;;APRONS ON CARD WHITE;EA;3 600.000;1.62;1.4755;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;2 916.00;2 535.65;2 600.2608;1 800.000;2 916.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;2916.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;2 916.00;2 535.65;2 600.2608;1 800.000;2 916.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;2916.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;5 832.00;5 071.30;5 200.5215;3 600.000;5 832.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;5832.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;B180BLDBA;26552;;COMBO DBAB 3 LAYER BABBY CAKE;EA;200.000;3.48;3.0220;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;348.00;302.61;460.6504;100.000;348.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;348.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;348.00;302.61;460.6504;100.000;348.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;348.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;696.00;605.22;921.3008;200.000;696.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;696.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;UG005-BA;26561;;SILICON LARGE BAKING PAPER;EA;16 000.000;0.82;0.7425;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;6 970.00;6 060.87;6 184.6029;8 500.000;6 970.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;6970.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;6 970.00;6 060.87;6 184.6029;8 500.000;6 970.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;6970.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;820.00;713.04;727.6003;1 000.000;820.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;820.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;13 120.00;11 408.70;11 641.6054;16 000.000;13 120.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;13120.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;FP004A-BA;26562;;GREASEPROOF 1;EA;1 000.000;0.18;0.1493;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;90.00;78.26;74.6502;500.000;90.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;90.00;78.26;74.6502;500.000;90.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;180.00;156.52;149.3003;1 000.000;180.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;180.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;FP006A-BA;26563;;GREASEPROOF 4;EA;8 000.000;0.39;0.3559;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;1 755.00;1 526.09;1 331.5038;4 500.000;1 755.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;1755.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;1 755.00;1 526.09;1 331.5038;4 500.000;1 755.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;1755.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;390.00;339.13;295.8897;1 000.000;390.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;390.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;3 120.00;2 713.04;2 367.1178;8 000.000;3 120.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;3120.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;MAIN50U-BA;26564;;MAIN 50 WHITE;EA;150.000;1.39;1.2053;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;104.25;90.65;90.4002;75.000;104.25;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;104.25;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;104.25;90.65;90.4002;75.000;104.25;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;104.25;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;208.50;181.30;180.8003;150.000;208.50;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;208.50
128;ACE PACKAGING (CAPE)(DESERTMOO;112;MAIN71MW-BA;26565;;MAIN 71M WHITE;EA;0.000;0.62;0.5640;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;SS024A-BA;26566;;MUFFIN CUP X LARGE WHITE;EA;0.000;0.23;0.1986;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;TEA001-BA;26567;;TEASPOONS WRAPPED BLACK;EA;0.000;0.21;0.1794;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;TH144-BA;26576;;TRIFLE BOWL&LID;EA;0.000;8.88;7.7210;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
128;ACE PACKAGING (CAPE)(DESERTMOO;1117;BBKW-BA;26582;;GOLDPACK BREAD CLIPS WHITE;EA;0.000;0.07;0.0594;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1154;Bakery In House;104;1001;26710;6009525306943;WHITE BREAD;EACH;-4 296.000;13.99;6.9800;10072024;444710.58;9.53;386704.85;9.47;386704.85;9.47;220263.1300;11.98;58005.73;0.00;32 092.000;166441.72;7.41;13.86;12.05;6.8635;43.04;-32 550.80;-28 305.05;-16 193.8836;-2 335.500;-32 550.80;0.00;-23.28;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-3739.03;476802.58;9.53;278268.86;-477261.38;889421.16;9.60;773409.70;9.54;773409.70;9.54;440526.2600;12.09;116011.46;0.00;64 184.000;332883.44;7.46;13.86;12.05;6.8635;43.04;-32 550.80;-28 305.05;-16 193.8836;-2 335.500;-32 550.80;0.00;-23.28;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-7478.06;953605.16;9.60;556537.72;-921971.96;173273.06;7.67;150672.23;7.65;150672.23;7.65;83220.0600;8.93;22600.83;0.00;12 994.000;67452.17;6.50;13.33;11.60;6.4045;44.77;-5 000.57;-4 348.32;-2 401.6871;-375.000;-5 000.57;0.00;-34.65;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-7478.06;186267.06;7.67;105820.89;-178273.63;716148.10;10.22;622737.48;10.14;622737.48;10.14;357306.2000;13.18;93410.62;0.00;51 190.000;265431.28;7.74;13.99;12.17;6.9800;42.62;-60 101.04;-52 261.77;-29 986.0800;-4 296.000;-60 101.04;0.00;-11.92;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;767338.10;10.22;450716.82;-776249.14
1154;Bakery In House;104;1002;26711;6009525306936;BROWN BREAD;EACH;-2 207.000;11.99;6.4200;10072024;216622.08;4.64;212880.39;5.21;212880.39;5.21;118910.6950;6.47;3741.69;0.00;19 492.500;93969.69;4.18;11.11;10.92;6.1003;44.14;-14 946.65;-14 805.07;-7 914.4089;-1 269.500;-14 946.65;0.00;-20.06;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-6231.16;236114.58;4.64;122652.38;-231568.73;433244.15;4.67;425760.77;5.25;425760.77;5.25;237821.3900;6.53;7483.38;0.00;38 985.000;187939.38;4.21;11.11;10.92;6.1003;44.14;-14 946.65;-14 805.07;-7 914.4089;-1 269.500;-14 946.65;0.00;-20.06;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-12462.31;472229.15;4.67;245304.77;-448190.80;90683.26;4.01;83199.88;4.22;83199.88;4.22;43866.7700;4.71;7483.38;0.00;8 774.000;39333.11;3.79;10.34;9.48;4.9996;47.28;-3 431.37;-3 148.21;-1 659.8778;-332.000;-3 431.37;0.00;-26.43;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-12462.31;99457.26;4.01;51350.15;-94114.63;342560.89;4.89;342560.89;5.58;342560.89;5.58;193954.6200;7.15;0.00;0.00;30 211.000;148606.27;4.34;11.34;11.34;6.4200;43.38;-26 461.93;-26 461.93;-14 168.9400;-2 207.000;-26 461.93;0.00;-13.69;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;372771.89;4.89;193954.62;-369022.82
1154;Bakery In House;104;1003;26712;211003;PANINI ROLLS;EACH;-485.000;6.99;2.7700;10072024;39570.39;0.85;34409.03;0.84;34409.03;0.84;13985.7300;0.76;5161.36;0.00;5 049.000;20423.30;0.91;7.84;6.82;2.7700;59.35;-2 043.19;-1 776.69;-807.4550;-291.500;-2 043.19;0.00;-21.85;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;44619.39;0.85;19147.09;-41613.58;79140.78;0.85;68818.07;0.85;68818.07;0.85;27971.4600;0.77;10322.71;0.00;10 098.000;40846.61;0.91;7.84;6.82;2.7700;59.35;-2 043.19;-1 776.69;-807.4550;-291.500;-2 043.19;0.00;-21.85;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;89238.78;0.85;38294.17;-81183.97;19956.45;0.88;17353.43;0.88;17353.43;0.88;7780.9300;0.83;2603.02;0.00;2 809.000;9572.50;0.92;7.10;6.18;2.7700;55.16;-696.24;-605.42;-271.4600;-98.000;-696.24;0.00;-28.66;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;22765.45;0.88;10383.95;-20652.69;59184.33;0.84;51464.63;0.84;51464.63;0.84;20190.5300;0.74;7719.70;0.00;7 289.000;31274.10;0.91;8.12;7.06;2.7700;60.77;-3 390.15;-2 947.96;-1 343.4500;-485.000;-3 390.15;0.00;-15.03;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;66473.33;0.84;27910.23;-62574.48
1154;Bakery In House;104;1004;26713;2001940000004;SOFT  ROUND ROLL;EACH;-5 076.000;2.39;0.8700;10072024;130306.71;2.79;113310.18;2.77;113310.18;2.77;23627.4600;1.29;16996.53;0.00;27 158.000;89682.72;3.99;4.80;4.17;0.8700;79.15;-6 355.83;-5 526.81;-2 310.2850;-2 655.500;-6 355.83;0.00;-62.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;754.53;656.11;656.11;363.2250;98.42;0.00;417.500;0.00;157464.71;2.79;40623.99;-136662.54;260613.42;2.81;226620.37;2.80;226620.37;2.80;47254.9200;1.30;33993.05;0.00;54 316.000;179365.45;4.02;4.80;4.17;0.8700;79.15;-6 355.83;-5 526.81;-2 310.2850;-2 655.500;-6 355.83;0.00;-62.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;1509.05;1312.21;1312.21;726.4500;196.84;0.00;835.000;0.00;314929.42;2.81;81247.97;-266969.25;69673.80;3.08;60585.91;3.08;60585.91;3.08;24559.2300;2.63;9087.89;0.00;28 229.000;36026.68;3.47;2.47;2.15;0.8700;59.46;-580.02;-504.36;-204.4500;-235.000;-580.02;0.00;-120.12;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;1509.05;1312.21;1312.21;726.4500;196.84;0.00;835.000;-0.00;97902.80;3.08;33647.12;-70253.82;190939.62;2.72;166034.45;2.70;166034.45;2.70;22695.6900;0.84;24905.17;0.00;26 087.000;143338.76;4.18;7.32;6.36;0.8700;86.33;-12 131.64;-10 549.25;-4 416.1200;-5 076.000;-12 131.64;0.00;-5.14;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;217026.62;2.72;47600.86;-203071.26
120;WESTERN CAPE MILLING;103;CURRY;26722;;WC MILLING CURRY MIX;12.5K;0.000;29.52;27.0160;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
